-0.17199962	0.18212429	-0.097885035
1.7680643	-1.7786479	1.4675543
2.730922	-2.8507125	2.39197
-2.7553384	2.7646463	-2.2136564
-0.9583259	1.0072168	-0.69602257
1.458078	-1.4654857	1.1773965
-2.9370296	2.9638567	-2.4744234
0.8254291	-0.7443262	0.7396998
-3.2374315	3.3455122	-2.7576177
-0.137801	0.105087735	0.047124594
-1.8732649	1.8830401	-1.5790409
-3.2033849	3.2408137	-2.7273767
-3.8316479	3.9168656	-3.3333418
0.7328226	-0.73285574	0.782141
-0.68756783	0.73701656	-0.5619322
2.7240324	-2.6801825	2.4439142
-1.016191	0.9695193	-0.8518982
1.3910484	-1.3846332	1.2856963
0.59503025	-0.5525576	0.45774615
0.9004954	-0.87343836	0.6154341
-0.8601254	0.77253544	-0.7179527
2.6771917	-2.7169583	2.462508
2.1881754	-2.1423354	1.781733
-0.968879	1.0313647	-0.81660545
2.9677124	-3.0190952	2.492529
-4.4112988	4.429292	-3.8793128
-0.03142151	0.046682026	-0.0012325797
-4.4290595	4.537837	-3.8249905
1.17682	-1.2034483	0.9882267
5.4502387	-5.5024843	4.7600527
4.3060412	-4.364985	3.645751
-1.5447626	1.6094942	-1.330879
-0.073204756	0.15882537	-0.079444215
-1.3144155	1.3612075	-1.046531
1.143166	-1.1450907	0.9012005
1.1436552	-1.1136509	1.1156057
-3.0471075	3.1243365	-2.6566432
-1.1759605	1.1722947	-1.005375
-0.1937988	0.2223715	-0.2144206
-3.56212	3.5861146	-3.0317807
-1.3342091	1.3127207	-1.01936
-0.32474914	0.4041577	-0.25154808
4.4713717	-4.5386853	4.004071
1.4926971	-1.4732348	1.1340901
-1.470097	1.4595844	-1.194326
0.825186	-0.8086414	0.7850313
-0.4543641	0.4847895	-0.30376557
-0.011898628	0.044940688	0.065055825
1.686366	-1.6508782	1.4859067
-3.647021	3.7439554	-3.1078362
-1.6896968	1.7479602	-1.4882052
-0.4759669	0.44918364	-0.34614736
-1.4188145	1.4344372	-1.3022289
-2.5042262	2.4941638	-2.0999413
-1.9558156	2.00862	-1.7746707
-2.303871	2.3489265	-1.951807
0.7670549	-0.78138196	0.70665216
-2.141052	2.1313999	-1.7027651
2.003726	-2.0079038	1.7419941
2.097393	-2.1818266	1.930358
-2.672676	2.771366	-2.3891258
2.0315356	-2.029929	1.852488
2.5145724	-2.5091562	2.2812123
-3.3365846	3.3633902	-2.909215
2.905174	-2.9795756	2.4584243
-1.374741	1.3090425	-1.2372714
-3.2555661	3.3364437	-2.824404
-2.380706	2.414347	-2.063479
0.7446573	-0.7351146	0.6228727
3.281053	-3.3186588	2.8866458
0.7132435	-0.72890484	0.7018572
-1.3099035	1.3573251	-1.1753863
-2.598533	2.5830302	-2.1681545
1.2200353	-1.2786498	0.96279997
-0.55996263	0.48912698	-0.35340127
-5.2379227	5.3715196	-4.6970453
-1.1642835	1.1572585	-0.90355796
3.6312225	-3.678383	3.203843
-3.4893231	3.5769079	-3.1631813
-1.108488	1.1314945	-0.82515377
2.7211452	-2.8145986	2.3934221
-0.67306715	0.7212902	-0.47662106
-1.120947	1.0749408	-0.8972864
-0.78263175	0.77247983	-0.6728351
0.2768387	-0.30516472	0.22086191
2.2879395	-2.3107696	1.9703866
-0.2665872	0.19683847	-0.21386632
2.7502525	-2.8225842	2.5222888
1.2707458	-1.232519	0.9742192
2.2391517	-2.3108027	2.0016108
2.134866	-2.1954226	1.8100336
-1.786149	1.8307443	-1.5509158
-1.6303394	1.6669021	-1.3854381
3.4548454	-3.5098033	3.0015152
1.8691056	-1.8772446	1.7764903
-1.773434	1.7067735	-1.4467098
1.6615155	-1.6423029	1.2581896
-3.6428807	3.6697338	-3.2173216
-0.49419728	0.5253935	-0.3083429
-0.05441827	0.073672675	0.07597165
-1.630982	1.6061547	-1.2678018
-1.7152041	1.7005149	-1.6466299
-2.7215872	2.7575266	-2.2681603
-0.1873986	0.20433727	-0.1215129
0.097513005	-0.08041591	0.12940617
0.73303515	-0.7777579	0.64174455
-2.7618616	2.8739536	-2.3988583
-1.0517845	1.0463783	-0.93088686
1.817405	-1.839735	1.7670739
-1.2642466	1.2767115	-0.976728
3.865678	-3.8910098	3.2863896
1.2018553	-1.234798	0.8703312
3.0210059	-3.147477	2.7002811
-0.79243493	0.8630904	-0.6852745
4.0081306	-4.0632634	3.636952
-3.432897	3.4838188	-3.041912
2.9486728	-2.9822474	2.5651472
2.4988713	-2.4825754	2.2403574
-0.09980864	0.10214081	0.040494338
1.9621804	-1.9682797	1.8601599
1.2261364	-1.2238843	1.1666559
3.9417355	-3.9087806	3.3950598
3.4479058	-3.402913	2.9950519
1.676528	-1.687581	1.447265
-2.4669306	2.5205061	-2.120149
-1.6632315	1.7606858	-1.4374198
2.2665217	-2.2460685	2.0315838
0.85736597	-0.86316717	0.7433868
1.1486255	-1.1505636	0.8131897
-2.2791111	2.2944613	-1.9973913
2.1581903	-2.1658244	1.9045601
0.079625234	-0.08283272	0.04443692
-2.770379	2.8099496	-2.4513118
-4.1568403	4.230521	-3.5902433
2.3252845	-2.3227088	1.8625437
1.4577844	-1.4796399	1.4224492
-1.727911	1.8232263	-1.3384876
-2.200177	2.1765444	-1.853696
4.3271875	-4.3565917	3.9040782
2.0802221	-2.0514846	1.727143
-5.3357067	5.349538	-4.6814704
-2.6413805	2.616442	-2.2674878
-3.2120278	3.2867343	-2.8558428
-2.3068545	2.3508916	-1.8562256
-3.6023338	3.7141922	-3.09687
-4.854219	4.8975544	-4.252026
1.8786619	-1.9043924	1.6781912
1.1775057	-1.2149558	1.0981398
1.974139	-2.0173035	1.7935195
-3.00295	3.038687	-2.6303244
2.9383113	-2.9725206	2.4390714
-0.43854722	0.4816524	-0.33535787
-4.3793736	4.4322205	-3.8071148
0.5925332	-0.64251333	0.61659396
-1.6052234	1.6039274	-1.3464186
-2.4055572	2.3673193	-2.2512808
-1.6352288	1.7102041	-1.4611195
1.668706	-1.6249925	1.4557997
-1.1301861	1.0871431	-0.9807892
0.12874587	-0.07152437	0.09725642
-6.4267116	6.488842	-5.6938744
-0.29897484	0.26635787	-0.22406137
2.691115	-2.717985	2.277569
0.8713182	-0.9013401	0.86598665
5.486653	-5.6017194	4.989915
-0.7892035	0.79910594	-0.7007458
-1.3730309	1.3146883	-1.2751557
2.4203694	-2.4579854	2.087499
3.4529085	-3.565329	3.065733
-0.62019473	0.6242029	-0.6021159
0.7934639	-0.7554647	0.7728215
-0.28000247	0.31525925	-0.21070124
3.1798747	-3.2291012	2.8210003
4.6586294	-4.660283	4.1298943
2.5630107	-2.6575289	2.3164728
-2.4102266	2.5098226	-2.0852263
2.0290737	-2.1023657	1.8821998
-1.0326638	0.96551853	-0.94425225
-2.7036316	2.6942978	-2.3329945
0.3882627	-0.30856454	0.29738235
-3.3737144	3.4230678	-2.9420102
-0.83566386	0.8488524	-0.8278026
-1.0830259	1.1671582	-1.0171969
-4.4916406	4.5299	-3.9442167
0.5024183	-0.52340007	0.42158857
-2.179225	2.2160494	-2.0010984
3.5882618	-3.5616167	3.0954967
-0.13665979	0.12702814	0.044084404
0.38964087	-0.4125633	0.35853106
-5.0622	5.125707	-4.480363
-2.1408644	2.2300632	-1.8533758
2.496343	-2.566657	2.2641697
-1.900127	1.9434029	-1.6750174
-4.3571453	4.4495506	-3.8296554
3.8475142	-3.900197	3.3137856
-1.7572719	1.6868154	-1.6536345
0.20920068	-0.227049	0.25288266
-3.3329468	3.3963974	-2.8498826
3.7395852	-3.7220514	3.2371302
3.6492968	-3.7118592	3.3009453
-1.3154305	1.3632858	-1.2988731
3.040459	-3.006763	2.761127
0.16352618	-0.1297678	0.017426712
4.8399425	-4.8691134	4.34867
-1.718948	1.726213	-1.4676871
-3.7476468	3.7206063	-3.2528946
2.6299038	-2.5774188	2.3185396
0.36731166	-0.36990327	0.31040666
0.54206777	-0.5605332	0.39276358
1.3728198	-1.4131978	1.181874
1.9805242	-2.0128012	1.556824
-4.4092274	4.406042	-3.8665485
-2.0367875	2.083128	-1.7635653
-2.1804771	2.2093449	-1.8050334
2.625863	-2.6147628	2.2266612
1.281364	-1.2876467	1.116553
-5.20587	5.245335	-4.679789
-0.86625373	0.8312855	-0.67166346
4.5835705	-4.6681643	4.0461206
1.2517929	-1.2624809	1.0034628
0.4515648	-0.5112355	0.33309698
-0.10466359	0.096605204	-0.17809704
-1.448945	1.4519647	-1.2364774
0.35186818	-0.2908228	0.32560405
0.2572969	-0.23077045	0.2283476
0.23510748	-0.16890858	0.23510502
0.18760085	-0.1585077	0.15483387
3.3713408	-3.3753426	3.092841
-3.1638348	3.1101122	-2.8103669
0.64791924	-0.6598914	0.67350245
1.4548173	-1.4475166	1.2277758
-4.060009	4.121049	-3.5247674
6.123929	-6.110494	5.425272
-1.1607541	1.201414	-1.2209042
-0.16768183	0.1257855	-0.19780569
-0.45501256	0.5150208	-0.28867382
2.3133636	-2.2529025	1.9000382
-4.008368	4.0451007	-3.544924
3.1295097	-3.0983362	2.768537
-1.2785996	1.3007221	-1.1723244
-2.149046	2.1501558	-1.9831277
0.9313896	-0.9466178	0.9002711
-3.3646348	3.3705878	-3.0101588
-1.8117969	1.7369155	-1.569065
-0.18441097	0.24552359	-0.2859788
-2.5281277	2.568343	-2.14728
-1.0519418	1.0517726	-0.82616913
1.7389816	-1.8437184	1.4741105
1.6756886	-1.6551572	1.526123
-5.900395	5.963043	-5.2852416
-0.15442571	0.19724162	-0.24351656
-3.7335303	3.767397	-3.3388422
0.33772194	-0.33288765	0.3084327
-4.047606	4.1494074	-3.5427108
-0.0236247	0.013996403	0.009733064
0.7112718	-0.6308836	0.5270633
-3.705432	3.7580767	-3.2172585
1.6697102	-1.614235	1.4411508
-1.6056187	1.6235127	-1.4540148
-1.2099715	1.2156743	-0.97714984
1.0306729	-1.0686094	0.9372916
3.154488	-3.2284424	2.8207269
-1.3908135	1.392315	-1.0711267
-1.351891	1.3581417	-0.9735613
-1.9190017	1.9658183	-1.7029432
3.9435852	-4.0038476	3.3721528
-3.5049756	3.583091	-3.0763235
4.2434387	-4.2825027	3.7767417
-6.1467466	6.1485906	-5.462285
4.993562	-5.022917	4.4388657
-0.10915039	0.085575104	-0.054656886
-2.7905915	2.7840588	-2.4623852
-0.5422178	0.51996887	-0.38556162
-0.6169482	0.6076859	-0.48976764
1.0478984	-1.1167856	0.88891697
-3.1215215	3.0927432	-2.6612282
-2.692601	2.6800249	-2.3603292
1.5180206	-1.5263801	1.3244661
2.2126915	-2.2265759	1.937656
1.6658884	-1.7304828	1.538917
2.1193395	-2.1795938	1.9254676
-3.2713077	3.315295	-2.8839214
2.694785	-2.735506	2.397869
-2.0026984	2.033492	-1.8533074
-6.1776557	6.298174	-5.555066
-1.579754	1.5704323	-1.3172001
0.82260513	-0.9052886	0.8477355
-0.80867594	0.80039376	-0.6066634
2.8992965	-2.8921971	2.5762649
-1.8478221	1.8353391	-1.6311744
-5.4194403	5.496696	-4.812122
-1.3798445	1.4346952	-1.1460441
0.017424986	-0.0059712077	-0.006302532
-0.2771583	0.35335928	-0.33118317
-2.6014447	2.5691617	-2.2265823
-3.3081815	3.3365982	-2.771772
2.303835	-2.2964885	2.1286168
4.112277	-4.134262	3.6630492
-0.88510466	0.9306672	-0.7248152
1.3365088	-1.3431925	1.1520164
5.7489324	-5.739577	5.1320353
3.0452268	-3.035677	2.6551685
1.0345653	-1.1173148	0.9894016
2.3441327	-2.3527665	1.9797906
0.22673923	-0.17300892	0.23910113
-5.754595	5.844052	-5.1790953
-0.85000086	0.8543212	-0.7765816
-0.32759976	0.2999251	-0.16443345
-1.6642853	1.6729114	-1.4394325
-1.1313026	1.1913136	-0.9981867
-1.8555112	1.829837	-1.5698727
2.997132	-3.0898957	2.6849332
1.5876545	-1.5431242	1.3811889
1.4051092	-1.4117455	1.1479969
-2.5752637	2.6220865	-2.2855651
5.896574	-5.905871	5.2446885
1.1516329	-1.1954496	0.9673449
3.667232	-3.7248547	3.300575
5.1700387	-5.2021766	4.6201553
3.5284848	-3.4788532	3.0266428
2.4655454	-2.5155609	2.1988926
-1.2698646	1.3164701	-1.1120138
-2.5753574	2.6161397	-2.2015371
2.0990946	-2.1435277	1.7633853
1.6376604	-1.621438	1.3929933
-2.8302755	2.8811922	-2.4210477
-0.42959568	0.50134367	-0.37820154
-0.7566506	0.76850855	-0.7401055
1.0459942	-1.0670637	1.006106
-2.6301932	2.6342208	-2.3580387
-1.2653366	1.2297533	-1.0290478
-0.37973633	0.422089	-0.30817908
-1.0472915	1.0411704	-0.86456287
0.6641532	-0.65909606	0.6284008
4.637548	-4.660473	4.206392
-4.986993	4.994717	-4.3128486
-2.2791147	2.2844956	-2.0248458
-4.700127	4.7361946	-4.2121983
-1.7310846	1.7755538	-1.4918073
0.07055049	-0.07292415	0.07655696
0.7237551	-0.7386279	0.56690794
1.2898682	-1.316362	1.1219984
0.45486206	-0.47088167	0.37652886
-1.9449799	1.9785929	-1.7940983
-5.8215046	5.8378887	-5.214625
1.4198492	-1.4236201	1.2049466
-0.80844986	0.82728046	-0.678516
-3.2545137	3.3471394	-2.9040937
-6.267756	6.3196926	-5.6573668
2.1279974	-2.1792536	1.8987976
-4.0277658	4.106724	-3.6144097
1.5749762	-1.5816406	1.3733802
4.1467814	-4.1943073	3.7651865
-0.3907634	0.37436575	-0.34647366
0.27695274	-0.22406155	0.12178812
2.8229158	-2.8427856	2.592828
-1.1178181	1.0643961	-0.955489
-1.6284593	1.6482902	-1.3875376
5.6142406	-5.5795674	5.0288277
-0.005864742	0.028917208	-0.05326366
-4.879905	4.83221	-4.2463484
1.19802	-1.1619165	0.9953458
2.0101252	-1.9509586	1.756782
-1.2492439	1.3086493	-1.3185637
2.1882393	-2.2059245	1.88428
1.4106873	-1.4388286	1.2719078
-1.9916013	2.0008955	-1.7577499
2.3231537	-2.376362	1.9182804
0.20066072	-0.13648273	0.24424177
-2.881555	2.905925	-2.5712943
-2.821253	2.7721384	-2.457997
-1.387827	1.4138895	-1.1584051
-1.5229583	1.4762704	-1.429077
-0.40467146	0.3537593	-0.25988567
-2.243237	2.2119703	-1.9693406
0.7592904	-0.7668097	0.6021276
2.4215124	-2.4669175	2.118253
-0.50712305	0.48649162	-0.5458624
0.026804542	-0.030532151	0.06275964
-3.2347615	3.2993658	-2.9189506
2.7456534	-2.7489388	2.3720436
-4.8839335	4.9530215	-4.376675
-1.5922722	1.5610648	-1.417479
-5.3893666	5.4540324	-4.8225136
-2.3126261	2.357238	-2.0325217
0.84342057	-0.8429266	0.88337004
-0.6352675	0.5978918	-0.58359325
0.20698759	-0.20749636	0.04867737
1.4967077	-1.4966681	1.2597865
3.3858848	-3.3859076	2.8995593
2.7457101	-2.7787468	2.3706317
5.63387	-5.695388	5.0394416
-1.4489449	1.5375643	-1.2790527
-3.9837084	4.0919166	-3.5306387
4.541163	-4.583322	3.9945376
-2.5257344	2.5171766	-2.2688804
-1.6603967	1.7339388	-1.5078983
2.742924	-2.8262763	2.5379379
-2.69564	2.6578748	-2.3604107
1.0939035	-1.0877496	0.89763373
-1.7006334	1.6720978	-1.5172114
1.7664313	-1.716778	1.6330992
1.3687632	-1.382736	1.2873039
0.24295588	-0.28834343	0.18985811
0.45807415	-0.49810183	0.5722673
-0.04675455	0.007646033	-0.052332364
3.364066	-3.3530767	2.8858085
0.05464876	-0.013824501	0.10493215
-4.5788517	4.6840644	-4.127485
0.7366457	-0.7722264	0.6811123
1.8738054	-1.8891385	1.6301926
2.3754847	-2.424652	2.1840951
1.4759933	-1.5424815	1.3187901
3.1203506	-3.113495	2.8767622
-1.5914707	1.6524559	-1.4130632
1.6803908	-1.6786329	1.4895391
0.13764602	-0.1369946	0.13233748
-0.5359559	0.5048369	-0.54813606
-1.7321821	1.7949169	-1.422838
-1.5559034	1.4816016	-1.3508127
-2.3556883	2.3328004	-1.953974
5.350751	-5.451573	4.873206
-2.5854738	2.5283709	-2.2436833
2.9212708	-3.0193918	2.6242657
0.461314	-0.41211835	0.32174873
5.686771	-5.7370734	5.00779
1.3675656	-1.3592576	1.1986185
-1.2591424	1.3011198	-1.0026623
-2.197366	2.1782837	-1.9970039
2.9829056	-3.0161045	2.6107407
-1.4466958	1.5015684	-1.2115986
-0.6615858	0.6652777	-0.59940875
-1.2300872	1.301328	-1.0561527
2.5335808	-2.6195068	2.277629
1.7674252	-1.7613667	1.6211919
-1.3271453	1.3372246	-1.3094307
-0.1895481	0.1436658	-0.094660334
-0.5269576	0.52565235	-0.5404403
-5.8055673	5.8502955	-5.1186824
1.0922984	-1.0240458	1.0089331
1.3386792	-1.2911807	1.1842031
5.305438	-5.3077836	4.6638727
1.8757988	-1.8478593	1.7008592
-2.1857202	2.1902668	-2.0404704
1.129692	-1.1404971	1.0168241
-3.1799216	3.2573097	-2.7958517
1.1334919	-1.1245877	1.1197414
-2.2858007	2.2586133	-1.9351517
0.8971734	-0.9186918	0.73184913
0.12953965	-0.10514242	0.21105759
-0.5876719	0.6197329	-0.4812534
-2.5433445	2.5883327	-2.2197168
-1.8929555	1.9871608	-1.6516107
-4.0083494	3.9964552	-3.4401188
1.8820739	-1.9463835	1.6535779
7.449731e-05	0.041450948	-0.008578282
5.3918357	-5.4164214	4.811958
-1.1130658	1.1158271	-0.9851632
0.9729571	-0.9648829	0.85291225
0.3028927	-0.34771362	0.35074422
-3.8485208	3.811395	-3.3734756
-3.1799543	3.2296224	-2.9363024
1.2344668	-1.2961763	1.1556575
1.3102916	-1.2597055	1.1974564
0.04166487	0.023134343	0.11725955
-1.9052767	1.9053707	-1.6775179
1.2263491	-1.2349685	0.9917585
-1.9248458	1.9832846	-1.6222045
0.7825761	-0.77676934	0.7364845
-2.6451695	2.642658	-2.333926
2.5484042	-2.6234057	2.2081652
-0.7785314	0.777767	-0.6461335
0.799808	-0.8072075	0.6858228
0.60627335	-0.64326954	0.5399023
-0.00513189	0.0035815032	0.00081249163
-2.0230372	1.973492	-1.7795415
3.9164739	-4.039778	3.447477
-2.1018314	2.176081	-1.9424222
-0.5411463	0.5868411	-0.46497756
0.43584833	-0.44239897	0.40799624
2.060521	-2.1255405	1.920739
-0.6127931	0.59992933	-0.43044707
-2.4200013	2.3872366	-2.1868396
-0.594926	0.59874433	-0.56675434
1.3922467	-1.392382	1.1569563
-1.4564428	1.4637334	-1.2944814
-0.3005213	0.3728543	-0.28195333
-1.7992742	1.8149459	-1.731754
-2.6100516	2.696967	-2.4590712
-3.707992	3.7181506	-3.26662
1.2621344	-1.2336373	1.0365944
2.9057178	-2.9172444	2.5933785
1.5345513	-1.5869224	1.327872
1.0306562	-1.1002947	0.9749279
-4.105495	4.1329308	-3.720115
-0.5212997	0.5642737	-0.46725005
2.4109023	-2.3752463	2.1271105
-2.907772	2.9549115	-2.4749477
1.8779407	-1.8407457	1.6329252
1.5156758	-1.565998	1.3675758
-4.879294	4.949082	-4.402938
-1.2104266	1.2296233	-1.1009936
-3.1121624	3.1102595	-2.7697642
0.62682986	-0.65687954	0.46026608
0.41114148	-0.39035043	0.50171614
-4.357868	4.4484396	-3.9007928
-5.064222	5.0625267	-4.490495
2.778039	-2.869983	2.50141
0.6699429	-0.58732766	0.5335106
-0.9339833	0.96981394	-0.88839245
-2.4408839	2.4177916	-1.9843282
-4.6017394	4.6579046	-4.1503615
-3.2035272	3.2122056	-2.8057296
-3.3555446	3.3109584	-3.0532854
2.1002576	-2.094825	1.7901292
-2.031174	2.119604	-1.8870977
-1.4112782	1.3997575	-1.1433865
4.8051133	-4.8001986	4.238642
-5.465534	5.4845295	-4.8878665
-3.917368	3.9122677	-3.4220865
-1.4689363	1.5737402	-1.2119552
-3.3808887	3.4970725	-2.9961874
-1.4471859	1.3956511	-1.3588665
0.95149934	-0.94562274	0.83748305
0.98536354	-0.9568184	0.84343666
-1.9692295	1.9549617	-1.6912303
-3.115063	3.0662873	-2.69545
-5.61845	5.65187	-5.008185
2.036589	-2.1367035	1.9077922
-0.637313	0.57762206	-0.56167537
-0.8914941	0.9412204	-0.92784435
-1.6830841	1.6760752	-1.4197569
0.18579797	-0.2336673	0.042249866
-0.45265037	0.46944544	-0.392293
-0.01675359	0.025292771	0.04215505
-1.452758	1.4959961	-1.2858957
0.40933967	-0.4149944	0.33907193
1.7224662	-1.7958243	1.5382739
1.141092	-1.1356422	0.86071414
1.3022807	-1.334689	1.0509465
-1.7362515	1.7284245	-1.447722
-1.8224497	1.8058598	-1.6045678
0.3718182	-0.4074628	0.28325328
-1.5023832	1.5750048	-1.4394586
-1.6719574	1.6753393	-1.5596284
-2.4353893	2.4489965	-2.0973368
2.3455582	-2.395573	2.088791
-0.31341645	0.2622005	-0.28592137
-1.2595943	1.2921493	-1.0812011
-0.3720728	0.3704171	-0.3681863
5.333377	-5.390307	4.8130317
-1.6040521	1.6347957	-1.3314652
1.9134095	-1.9640818	1.696178
4.4041123	-4.442502	3.9693704
1.7887758	-1.8299607	1.5754836
0.98389095	-0.9579628	0.7951237
-1.0031158	1.0287441	-0.8716141
2.107604	-2.124493	1.9928768
-5.7428107	5.761526	-5.0918055
-1.612535	1.6241621	-1.3521903
2.814866	-2.8459692	2.451495
1.4565896	-1.4867115	1.283083
-0.07669792	0.09207673	-0.08124424
1.6798544	-1.706641	1.4715981
1.7744055	-1.8421556	1.5478654
3.0992503	-3.1518452	2.7623308
-1.8677264	1.9253967	-1.7297442
0.098837994	-0.101924635	0.061551116
1.6336797	-1.5879579	1.4810411
-0.97638875	1.0468389	-0.98157823
1.5166816	-1.4968847	1.2060617
-2.631758	2.6443257	-2.2414172
0.2582092	-0.25248247	0.1888124
-2.0563967	2.060609	-1.8455086
1.260468	-1.2707446	1.1438677
2.0910225	-2.0532331	1.8509593
-1.8572243	1.8610939	-1.5871756
-1.7371721	1.7542858	-1.654685
-1.0866923	1.0220169	-0.95943266
-1.993395	1.9407668	-1.6590282
-0.700876	0.7544309	-0.64333487
-0.025063844	-0.020442491	-0.09956802
-0.20055617	0.2171057	-0.18310218
3.9881124	-3.9440386	3.543478
-0.029538633	0.042929497	-0.021260658
1.7783525	-1.7864816	1.5937414
-0.9899527	1.0470695	-0.85286
-2.3819208	2.4303348	-2.1592317
-2.6348515	2.6370604	-2.401666
-2.2055302	2.1844974	-2.038155
-1.808605	1.8445419	-1.6454359
0.47007656	-0.43682733	0.38237348
-1.945383	1.9346213	-1.652037
1.7728243	-1.8001931	1.4775773
-2.2049298	2.255981	-1.9219174
-3.7420197	3.7233021	-3.231349
-3.7847974	3.7982228	-3.4522314
-2.6968431	2.7033744	-2.3930788
1.2850524	-1.3483292	1.1617806
0.8393181	-0.8383534	0.7133817
-1.1824102	1.2422802	-1.1745486
0.44837764	-0.48799103	0.31209254
-4.13523	4.166283	-3.7112916
2.4939215	-2.5520115	2.335789
5.983979	-5.9297853	5.4482007
1.7676094	-1.7654884	1.5445614
-1.3980861	1.4382204	-1.2425917
1.7725726	-1.743814	1.3746337
2.1477616	-2.2390037	2.0228345
1.0745907	-1.0232294	0.9488151
0.8333268	-0.81124586	0.67546296
2.0431447	-2.0079167	1.8116413
-2.3887618	2.348888	-2.1299555
-0.72553194	0.7606669	-0.5816574
-1.388098	1.3750205	-1.2111498
0.52047473	-0.47561234	0.38496113
3.4674604	-3.4778576	3.0968955
-4.877856	4.881824	-4.312966
-0.1930792	0.24008866	-0.24445929
1.7393583	-1.7032834	1.4832612
5.6359696	-5.7102537	5.123953
-4.327082	4.37467	-3.9138963
0.1704117	-0.1457704	0.11810637
0.6830543	-0.6700184	0.6652891
-2.1364229	2.1045992	-1.8671399
1.6174179	-1.6396402	1.5255855
0.5621303	-0.5686657	0.49027833
2.8575203	-2.8411908	2.5143218
2.4087372	-2.4382477	2.1779225
2.6325858	-2.7308109	2.3294659
-0.7255535	0.71969193	-0.6828303
1.3544537	-1.3525825	1.2737999
-0.16387819	0.11617713	-0.19993837
1.4258629	-1.4748164	1.3107336
2.564179	-2.587432	2.198449
-1.8447825	1.8272455	-1.6540413
-0.62160957	0.6043943	-0.55900466
0.48428863	-0.4463514	0.41620085
-5.331978	5.353065	-4.762983
4.3126717	-4.3321757	3.8167741
1.2328285	-1.2548921	1.0873545
-1.2530903	1.2740939	-1.0481524
2.4551127	-2.4239001	2.0713031
0.16842087	-0.11191095	0.096386395
-1.7966874	1.7756337	-1.5673475
-3.7857983	3.860254	-3.521119
3.1667383	-3.2190325	2.7511036
